ABL2	-0.902615879412267	7.54622038113876	0.148715074227602	247
ACVR1B	-1.12348166518402	4.74828900440027	0.0761556846325755	283
ACVR2A	0.96405347123423	4.40024139627842	0.128831679037309	289
ACVR2B	0.0678047905624514	4.76281569634448	0.914838195023681	290
ADCK1	0.386563852506286	2.87258385542258	0.560939786299603	139
ADCK4	-0.567217459045731	5.05969831253612	0.367099126671526	141
ADCK5	0.415022280077132	3.83921861207898	0.518599523762218	142
ADRBK2	-0.440303483763894	6.23280602573395	0.480131103887229	50
AKT2	0.423065375140707	7.40835648453083	0.496149374632183	148
ALK	0.823169988592277	-1.73463529256052	0.579206703609093	308
ALPK1	-1.59634136468955	3.07074959932787	0.0153658213770869	313
ALPK2	-0.500055917393848	4.31911885461967	0.429723979461806	314
AMHR2	7.18375259218928	-0.92959723633015	0.00041087029665915	293
ARAF	-1.09883359401517	5.60572532062831	0.0816280024943287	56
ATM	-0.657587346330394	6.24457187211646	0.292424288113489	100
ATR	-1.09046040255749	5.21483701462494	0.0840750352634039	96
AURKC	0.275686229900263	2.16259578173278	0.689658911526349	438
AXL	-0.284647726336051	8.98343504952825	0.646211171685067	403
BCKDK	-1.08943108994172	4.98555677181809	0.0846319493114713	458
BLK	0.25360596173609	-1.97295993871517	0.99999999999999	380
BMPR1B	-1.36006975648926	2.88366236970713	0.0382226300113716	286
BMX	4.01779826932735	-2.84961924833135	0.521531100478465	115
BRAF	-0.247793449169157	3.09007956314297	0.707989118373029	55
BRD2	-0.491757679777416	8.17070275070806	0.428676431129985	508
BRD3	-1.10804458981846	5.11846483913327	0.0796895357972209	510
BRD4	-0.62420469586017	6.27725146061878	0.317395238970157	513
C9orf96	1.88599224548041	-0.319795419512078	0.0343386042408439	133
CAMK1	0.343325597035216	3.31863106518867	0.600029413375352	490
CAMK1G	0.778201409403772	-2.62545780782779	0.99999999999999	491
CAMK2G	0.0508925169056542	6.41036067873417	0.935692622519702	485
CAMK4	-0.290575077737551	3.82598963271464	0.650101181627756	493
CAMKK1	-2.39695709338786	3.70497444180291	0.00034869570994369	230
CAMKV	-0.367574670803589	-1.34173535816937	0.999999999999991	494
CASK	0.210058375533227	6.30035002902508	0.736341468524617	197
CDC42BPA	-0.427054827847287	6.35729988622121	0.493222576118709	447
CDC42BPG	0.238190192151776	4.06449563154827	0.70993140122208	449
CDC7	-1.54015312446568	4.92802681595954	0.0161778580978363	149
CDK1	0.0315997165601398	8.30190009576112	0.959595462246819	61
CDK10	0.585983573026444	5.69323510142245	0.348943600369283	72
CDK11A	0.439033716208827	3.07011213507598	0.500873759564907	67
CDK11B	0.0902137890236724	4.21555425073432	0.889861454523893	66
CDK17	-1.06534395030362	4.47714299237737	0.0934520158516779	63
CDK18	-0.320163312686661	2.28975666446505	0.636944647142376	65
CDK19	0.400576143972974	5.31157342071189	0.523569332743902	79
CDK4	0.19054381499176	8.31990611988152	0.758751906348956	77
CDK7	-2.01260316448358	4.5790496508524	0.00203547830224519	73
CDK8	-1.7327608362405	3.71296200520215	0.00805757813761589	76
CDKL1	-0.463326472640583	1.64376031755816	0.50841499838972	215
CDKL2	3.02102777014829	-0.325882363131346	0.00235927228407648	216
CDKL4	5.76009160465027	-1.98189556455312	0.0326587393594116	217
CDKN3	-1.15405243324328	5.74631674291552	0.067286645449528	60
CDS1	0.645638295974522	3.13108557251508	0.321204344377976	40
CLK3	0.243925627729478	5.29702012340678	0.698726525511107	95
CLK4	0.347079801085012	3.2882568907158	0.591458068410375	92
CSK	-0.855015932907024	5.98901972038132	0.172502894288537	153
CSNK1A1	-0.115875179394733	7.48091969203218	0.852208876688964	459
CSNK1A1L	0.401490927358674	2.85858403491409	0.538806609462512	462
CSNK1E	-0.40126484402105	7.28293490401766	0.518635412738979	460
CSNK1G1	0.586899579461169	6.5563450995213	0.346637829601598	465
CSNK1G2	0.0960076256552459	5.96213208542989	0.878636303191309	464
CSNK1G3	-0.736173691936098	5.83289297619597	0.239689826542564	463
CSNK2A1	-1.19484920075217	5.94359726290348	0.058116109677721	481
CSNK2A2	-0.47254102487593	5.56154361530626	0.449904595525897	482
DAPK2	0.131188910968964	1.29405647592948	0.901131365287331	425
DCLK2	0.584243390003973	2.99810628855432	0.369060845926014	350
DCLK3	-1.76564740909936	0.319043022906513	0.0264442638221067	352
DDR1	0.523116642118754	6.42241026682531	0.401485624925641	297
DYRK1A	-0.349174397253134	5.15680139937132	0.577210522817031	276
DYRK2	-0.535185580424179	4.99998923554775	0.395014382375436	272
DYRK3	-0.67434191195763	4.09688550959104	0.289875477787032	273
DYRK4	1.55090126273971	5.41975447095821	0.0150708141576906	279
EEF2K	-0.281810883454509	4.70240020910181	0.655228399436262	312
EGFR	-0.979689434947709	6.19414703252736	0.118518902076085	305
EPHA10	0.879449359708495	0.577998141456504	0.252034047038997	17
EPHA4	3.91904354728061	4.75493436156673	3.73024706085567e-08	6
EPHA5	-0.331006665640537	2.9983386747878	0.613714592255687	9
EPHA7	0.916821524326401	-0.440463492437733	0.380270046016134	8
EPHA8	1.31287525228238	-0.917546627016862	0.216722111209254	14
EPHB3	-0.0976035497233165	1.35173294023915	0.904522959541559	12
EPHB6	0.578227172764938	4.49087455593715	0.359563903395364	18
ERBB2	0.040543140636979	5.60505031696834	0.949833386848797	306
ERBB3	0.535039707010172	2.14228132202363	0.431156181127434	307
ERBB4	-0.15071284091373	-0.622677812680542	0.888892141764494	304
FASTK	1.30539204634713	5.19841618222096	0.0396579301954095	516
FGFR1	0.945847868194601	7.14382346432745	0.130744670624413	157
